question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
How would you determine BFS reachability from a single point?,Software Engineer,Software Engineer(Internship),Uber,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you determine BFS reachability from a single point?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find clusters in a 2D array using DFS?,Software Engineer,Software Engineer(Internship),Uber,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find clusters in a 2D array using DFS?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you traverse two arrays simultaneously using recursion?,Software Engineer,Software Engineer(Internship),Uber,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you traverse two arrays simultaneously using recursion?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you calculate the square root of an integer?,ML & Data,Data Science,Uber,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you calculate the square root of an integer?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are there coding technical questions involving arrays and trees?,Software Engineer,Software Engineer,Uber,2022,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Are there coding technical questions involving arrays and trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to implement a trie data structure?,Software Engineer,Senior Software Engineer,"Cruise, Uber",2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to implement a trie data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with React front end components?,Frontend Developer,Front End Developer,Uber,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with React front end components?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a function that takes a list of ranges and returns a list of the minimum number of ranges by combining overlapping ranges.,Software Engineer,Software Engineer,Uber,2018,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function that takes a list of ranges and returns a list of the minimum number of ranges by combining overlapping'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would approach a coding question on a 2D grid?,Software Engineer,Senior Software Engineer,Uber,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would approach a coding question on a 2D grid?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would solve a problem involving a maze in a 2D matrix?,Software Engineer,Software Engineering,Uber,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would solve a problem involving a maze in a 2D matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of Binary Search Trees (BST)?,Software Engineer,Software Engineer(Internship),Uber,2017,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of Binary Search Trees (BST)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your understanding of system architecture?,Software Engineer,Senior Software Engineer,"IBM , Superhuman, Uber",2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your understanding of system architecture?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the assumptions of a/b testing?,ML & Data,Data Scientist,Uber,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the assumptions of a/b testing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are type I and type II errors?,ML & Data,Data Scientist,Uber,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are type I and type II errors?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Which one is worse, type I or type II error?",ML & Data,Data Scientist,Uber,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Which one is worse, type I or type II error?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you solve a problem given an input and output?,Software Engineer,Senior Software Engineer,Uber,2022,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you solve a problem given an input and output?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain dynamic programming and graphs?,Software Engineer,Software Engineer(Internship),"Citadel, Google, Uber",2022,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain dynamic programming and graphs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are event listeners used for in front-end development?,Frontend Developer,Front End Engineer,Uber,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are event listeners used for in front-end development?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a function that combines overlapping ranges in a list?,Software Engineer,Software Engineer,Uber,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a function that combines overlapping ranges in a list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you flatten an integer list of nested lists?,Software Engineer,Software Engineer(Internship),Uber,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you flatten an integer list of nested lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you compare two machine learning models in terms of bias and variance?,ML & Data,Machine Learning,Uber,2017,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you compare two machine learning models in terms of bias and variance?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you create a financial overview for finance/Account Payable departments based on excel data points?,Product Manager,Product Manager Partner Payment,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you create a financial overview for finance/Account Payable departments based on excel data points?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What metrics would you use to track the effectiveness of Uber's paid advertising strategy in acquiring customers?,ML & Data,Data Scientist,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What metrics would you use to track the effectiveness of Uber's paid advertising strategy in acquiring customers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design the architecture for matching nearby drivers with riders?,Software Engineer,Software Engineer,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design the architecture for matching nearby drivers with riders?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How would you design an app that displays nearby travel options to a specific location, such as taxis, trains, or buses?",Android Developer,Software Engineer Android,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How would you design an app that displays nearby travel options to a specific location, such as taxis, trains, or buses?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you write a method to consolidate a list of transactions?,Software Engineer,Software Engineer,Uber,2021,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a method to consolidate a list of transactions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a programming question related to graphs?,Software Engineer,SDE-intern,Uber,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss a programming question related to graphs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would design a leaderboard?,Software Engineer,SDE-intern,Uber,2021,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would design a leaderboard?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you print the time spent on each function when exiting the function based on function names and timestamps provided?,iOS Developer,Senior IOS Engineer,Uber,2018,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you print the time spent on each function when exiting the function based on function names and timestamps pro'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Could you please elaborate on your experience with leet code problems?,Software Engineer,SDE-intern,Uber,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Could you please elaborate on your experience with leet code problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a Kadane's algorithm based question?,Software Engineer,SDE-intern,Uber,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a Kadane's algorithm based question?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would implement a system for booking and cancelling bus tickets?,Software Engineer,Software Engineer(Internship),Uber,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would implement a system for booking and cancelling bus tickets?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Implement a method for a binary tree class,Software Engineer,Software Engineer,Uber,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Implement a method for a binary tree class'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how an LRU cache works?,Software Engineer,Software Engineer,Uber,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how an LRU cache works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert a binary number to base 6?,Software Engineer,Software Engineer Internship,Uber,2020,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you convert a binary number to base 6?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain segment trees?,Software Engineer,SWE Intern,Uber,2020,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain segment trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What type of join would you utilize to join a column from table y to a column from table b?,Data Analyst,Data Analyst Intern,Uber,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What type of join would you utilize to join a column from table y to a column from table b?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a least-recently used cache?,Software Engineer,Senior Software Engineer,Uber,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement a least-recently used cache?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you design a system from scratch and discuss scaling, product, and performance concerns?",Software Engineer,Software Engineer,Uber,2015,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you design a system from scratch and discuss scaling, product, and performance concerns?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Design an elevator system for a multi-building office.,Software Engineer,Software Development Engineer (SDE),Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design an elevator system for a multi-building office.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach designing the system including architecture and mock-ups?,Product Manager,Adtech Product Manager,Uber,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach designing the system including architecture and mock-ups?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between merge sort and quick sort?,Data Engineer,Data Engineer,"Bajaj Finserv, Uber",2021,manual,industry,mid,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between merge sort and quick sort?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you evaluate the Prefix notation given a string?,Software Engineer,Software Developer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you evaluate the Prefix notation given a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a function isMatch() that takes two strings and returns a boolean value indicating if the two strings match according to specific patterns.,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function isMatch() that takes two strings and returns a boolean value indicating if the two strings match accord'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design an alarm system for a driverless car?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design an alarm system for a driverless car?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What experience do you have with modelling and optimization problems?,ML & Data,Data Scientist,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What experience do you have with modelling and optimization problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithm and data structures?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithm and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you manage the schedule of a room given an array of hours of meetings?,Site Reliability Engineer,SRE,Uber,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you manage the schedule of a room given an array of hours of meetings?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a YouTube feed using an API?,Software Engineer,Software Engineer,Uber,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a YouTube feed using an API?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you approach solving graph-related coding problems?,Software Engineer,Software Developer,Uber,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you approach solving graph-related coding problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with solving Leetcode LRU cache problems?,Software Engineer,Software Engineer New Grad,Uber,2018,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with solving Leetcode LRU cache problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the design and operation of Hashing?,Backend Developer,Back-end Software Engineer,Uber,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the design and operation of Hashing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find the tree path for a specific sum?,Backend Developer,Back-end Software Engineer,Uber,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find the tree path for a specific sum?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you discuss your experience with coding questions related to graphs, dynamic programming, etc.?",Software Engineer,Software Engineer,Uber,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you discuss your experience with coding questions related to graphs, dynamic programming, etc.?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Implement a RateLimiting algorithm.,Software Engineer,Senior Software Engineer,Uber,2018,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Implement a RateLimiting algorithm.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain cross entropy.,ML & Data,Machine Learning Engineer,Uber,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain cross entropy.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a breadth-first search function in CoderPad?,Software Engineer,Software Development,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement a breadth-first search function in CoderPad?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Implement merge sort in CoderPad.,Software Engineer,Software Development,Uber,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Implement merge sort in CoderPad.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the advantages and disadvantages of merge sort and quick sort?,Software Engineer,Software Development,Uber,2015,manual,,,General CS,"Advantages:
• Improves efficiency
• Reduces manual effort
• Reliable and scalable",Identify the main concept in: 'What are the advantages and disadvantages of merge sort and quick sort?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain your approach to designing a feature for Twitter.,Software Engineer,Software Engineer,Uber,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain your approach to designing a feature for Twitter.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the distance between two points on a 2D grid?,Software Engineer,Software Engineer,Uber,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the distance between two points on a 2D grid?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What type of databases have you built using MySQL?,ML & Data,Data Scientist,Uber,2018,manual,bigtech,mid,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'What type of databases have you built using MySQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you share any projects you've worked on related to machine learning?,ML & Data,Data Scientist,Uber,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you share any projects you've worked on related to machine learning?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you design a hybrid-cloud infrastructure on a whiteboard while considering security, application performance, and traffic flow?",Cybersecurity Engineer,Senior Network Security Engineer,Uber,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Can you design a hybrid-cloud infrastructure on a whiteboard while considering security, application performance, and tr'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What is your understanding of basic data structures and algorithms?,Software Engineer,Software Engineer,"Meta, Uber",2016,manual,bigtech,mid,General CS,"Your understanding of basic data structures and algorithms is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your understanding of basic data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you develop an Android app in Android Studio?,Software Engineer,Software Engineer,Uber,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you develop an Android app in Android Studio?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to find 'islands' in a matrix where an island is defined as a set of cells with 1's that are touching other 1's either horizontally or vertically.,Software Engineer,Software Engineer,Uber,2023,manual,bigtech,mid,General CS,"The concept is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'Explain how to find 'islands' in a matrix where an island is defined as a set of cells with 1's that are touching other '. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would find the shortest path in a given scenario?,Software Engineer,SDE-intern,Uber,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would find the shortest path in a given scenario?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would perform a binary search on a 2d array?,Software Engineer,Software Engineer,Uber,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would perform a binary search on a 2d array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you use hashmaps in a binary search?,Software Engineer,Software Engineer,Uber,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you use hashmaps in a binary search?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe variations on standard algorithms?,Software Engineer,Software Engineer,Uber,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe variations on standard algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your experience with analyzing graphs or data?,Software Engineer,Software Engineer,Uber,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is your experience with analyzing graphs or data?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you conduct an A/B test to evaluate the performance of the machine learning model?,ML & Data,Entry Level Data Scientist,Uber,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you conduct an A/B test to evaluate the performance of the machine learning model?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what Big O notation is and its significance?,Software Engineer,Software Engineer,Uber,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain what Big O notation is and its significance?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what search algorithms are and how breadth first search works?,Software Engineer,Senior Software Engineer,Uber,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain what search algorithms are and how breadth first search works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the complexity of sorting an array?,Software Engineer,Software Engineer,Uber,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the complexity of sorting an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What specific technical skills do you bring to this position?,Software Engineer,Senior Software Engineer,Uber,2024,manual,bigtech,senior,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What specific technical skills do you bring to this position?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you handle collisions in a hash table?,Software Engineer,Software Engineer,Uber,2015,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you handle collisions in a hash table?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with live coding where you have to code on a machine and run the program at the end?,Software Engineer,Software Engineer,Uber,2014,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with live coding where you have to code on a machine and run the program at the end?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to calculate the factorial of large numbers?,Software Engineer,SDE-intern,Uber,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to calculate the factorial of large numbers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine if there is an arbitrage opportunity in currency conversions?,Software Engineer,Software Development Engineer,Uber,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you determine if there is an arbitrage opportunity in currency conversions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a function that takes two arrays of integers and returns an array of integers that are not duplicates?,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you write a function that takes two arrays of integers and returns an array of integers that are not duplicates?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you determine if two integers from an array can add up to a given value?,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you determine if two integers from an array can add up to a given value?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe a function that can check if a player has won in a game of Tic Tac Toe given a 3x3 integer array.,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Describe a function that can check if a player has won in a game of Tic Tac Toe given a 3x3 integer array.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain quad-tree image compression?,Software Engineer,Software Engineer(Internship),Uber,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain quad-tree image compression?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a recent technical challenge you have faced?,Software Engineer,Software Engineer,Uber,2014,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a recent technical challenge you have faced?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a function for the game 'Go' that determines if a player has won by having their coins surrounded by opponents' coins in all four directions.,Full Stack Developer,Full Stack Engineer,Uber,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a function for the game 'Go' that determines if a player has won by having their coins surrounded by opponents' c'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you analyze pricing strategies to maximize revenue?,ML & Data,Data Scientist,Uber,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you analyze pricing strategies to maximize revenue?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What statistical methods did you use in the business case?,ML & Data,Data Scientist,Uber,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What statistical methods did you use in the business case?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What SQL skills were required for the assignment?,ML & Data,Data Scientist,Uber,2021,manual,,,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What SQL skills were required for the assignment?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how BFS is applied in a grid structure.,Software Engineer,Software Developer,Uber,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how BFS is applied in a grid structure.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
