question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
"Given a list of words, return the pairs of words that when concatenated form a palindrome in linear time.",Software Engineer,Software Intern,Airbnb,2015,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of words, return the pairs of words that when concatenated form a palindrome in linear time.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Implement an iterator class to allow traversing and removing elements in an array of arrays,Full Stack Developer,Full Stack Software Engineer,Airbnb,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Implement an iterator class to allow traversing and removing elements in an array of arrays'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a list of words, can you find the word pairs that, when concatenated, form a palindrome?",Software Engineer,Software Engineer,Airbnb,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of words, can you find the word pairs that, when concatenated, form a palindrome?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you check if two strings are palindromes?,Software Engineer,Software Engineer New Grad,"Airbnb, Microsoft",2016,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you check if two strings are palindromes?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What technical skills do you possess that are relevant to this role?,Software Engineer,Software Engineer,"Accenture, Airbnb, Amazon, Axon, Bloomberg LP, Canonical, Capgemini, Capital One, Cybage , Databricks, DoorDash, Goldman Sachs, Google, HCLTech, HERE Technologies, HubSpot, IBM , IQVIA, Infogain, Intuit, LinkedIn, MathWorks, MetLife, Meta, Microsoft, Oracle, PALO IT, Palantir, Paycom, Rohde & Schwarz, Siemens, SoFi, Sopra Steria, TEKsystems, Tata Consultancy Services, Tech Mahindra, The New York Times, Twilio, UST, Uber, Verisk",2017,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What technical skills do you possess that are relevant to this role?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithms?,Software Engineer,Software Development Engineer,"Adobe, Airbnb, Amdocs, Audible, Bloomberg LP, Cisco, Cloudflare, Continental, Coupang, EPAM Systems , Feedzai, Genesys, Goldman Sachs, Google, HCLTech, JPMorgan Chase & Co., Meta, Microsoft, NCR Corporation, Nutanix, Okta, Inc., Oracle, PayPal, Plaid, Poshmark, SAP, Splunk, Tata Consultancy Services, The Trade Desk, Thumbtack, TikTok , Uber, Zynga",2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain your experience with sorting lists, trees, and different algorithms?",Software Engineer,Software Engineer,Airbnb,2019,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you explain your experience with sorting lists, trees, and different algorithms?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you store predicted match results in a bit array?,Software Engineer,Software Engineer,Airbnb,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you store predicted match results in a bit array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Find all pairs of strings in a list that, when concatenated, form a palindrome.",Software Engineer,Senior Software Engineer,Airbnb,2019,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Find all pairs of strings in a list that, when concatenated, form a palindrome.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you discuss any challenging LeetCode questions you have encountered?,Software Engineer,Senior Software Engineer,Airbnb,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss any challenging LeetCode questions you have encountered?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would find all words from a dictionary that are x edit distance away?,Software Engineer,Software Engineer,Airbnb,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would find all words from a dictionary that are x edit distance away?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to represent a graph using a file path-like structure?,Software Engineer,Software Engineer,Airbnb,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to represent a graph using a file path-like structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Write a function that will reorder the list so that a host shows up at most once on a page if possible, but otherwise preserves the ordering.",Software Engineer,Software Engineer,Airbnb,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Write a function that will reorder the list so that a host shows up at most once on a page if possible, but otherwise pr'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you provide an example of when you designed an A/B test to gain more clarity on a certain issue?,ML & Data,Senior Data Scientist,Airbnb,2018,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of when you designed an A/B test to gain more clarity on a certain issue?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would sort a CSV array by one property and ensure another property is not repeated?,Software Engineer,Software Development,Airbnb,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would sort a CSV array by one property and ensure another property is not repeated?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you demonstrate how you would paginate an array with constraints, such as skipping certain items?",Software Engineer,Software Engineer,Airbnb,2016,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Can you demonstrate how you would paginate an array with constraints, such as skipping certain items?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Do you have knowledge of SQL?,QA/Testing,Software Test Engineer,"Accenture, Airbnb, Akamai Technologies, Cerner Corporation, Cognizant, Ernst & Young (EY), HCLTech, IBM , Infosys, LTIMindtree, NTT , Remitly, S&P Global, SAP, Tata Consultancy Services, Tech Mahindra, Texas Instruments, Titansoft , Walmart Global Tech, Wayfair",2019,manual,industry,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have knowledge of SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would find all the words in a matrix that are present in a given dictionary?,Software Engineer,Software Engineer,Airbnb,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would find all the words in a matrix that are present in a given dictionary?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Have you ever had to choose a programming language for a project? If so, how did you make that decision?",Software Engineer,Software Engineer(Internship),Airbnb,2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Have you ever had to choose a programming language for a project? If so, how did you make that decision?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you implement an iterator for an array of arrays including handling empty arrays?,Software Engineer,Software Engineering,Airbnb,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you implement an iterator for an array of arrays including handling empty arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write an iterator for a 2-D int array that traverses it from left to right and top to bottom?,Backend Developer,Software Engineer (Backend),Airbnb,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you write an iterator for a 2-D int array that traverses it from left to right and top to bottom?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you return all palindrome pairs from an array of strings?,Software Engineer,Software Engineering,Airbnb,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you return all palindrome pairs from an array of strings?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you build a simple app that hits an API and displays the results?,iOS Developer,IOS Engineer,Airbnb,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you build a simple app that hits an API and displays the results?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design and implement an algorithm to find out the maximum number of nights you can accommodate as a host on Airbnb.com based on the given set of positive integers representing number of nights user requests.,Software Engineer,Software Engineer,Airbnb,2015,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design and implement an algorithm to find out the maximum number of nights you can accommodate as a host on Airbnb.com b'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a set of numbers in an array which represent number of consecutive days of AirBnB reservation requested, as a host, pick the sequence which maximizes the number of days of occupancy, at the same time, leaving atleast 1 day gap in between bookings for cleaning. Problem reduces to finding max-sum of non-consecutive array elements. // [5, 1, 1, 5] => 10 The above array would represent an example booking period as follows - // Dec 1 - 5 // Dec 5 - 6 // Dec 6 - 7 // Dec 7 - 12 The answer would be to pick dec 1-5 (5 days) and then pick dec 7-12 for a total of 10 days of occupancy, at the same time, leaving atleast 1 day gap for cleaning between reservations. Similarly, // [3, 6, 4] => 7 // [4, 10, 3, 1, 5] => 15",Software Engineer,Software Engineer,Airbnb,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a set of numbers in an array which represent number of consecutive days of AirBnB reservation requested, as a host'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Discuss your experience with design patterns in problem-solving.,Software Engineer,Senior Software Engineer,Airbnb,2024,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Discuss your experience with design patterns in problem-solving.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
