question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you solve a graph-based algorithmic problem in your choice of programming language?,Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you solve a graph-based algorithmic problem in your choice of programming language?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you determine if there is a circle in a linked list?,Backend Developer,Back End Engineer,Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you determine if there is a circle in a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you explain the concept of dynamic programming to someone unfamiliar with it?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you explain the concept of dynamic programming to someone unfamiliar with it?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
In what situations would you choose to use dynamic programming over another approach?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'In what situations would you choose to use dynamic programming over another approach?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What data structures do you consider most important to understand for dynamic programming problems?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What data structures do you consider most important to understand for dynamic programming problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked on Group Anagrams on LeetCode before?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked on Group Anagrams on LeetCode before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the theoretical definition and process of how PKI works?,Cybersecurity Engineer,Security Engineer,Amazon,2023,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the theoretical definition and process of how PKI works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the concept of greedy search in algorithms.,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the concept of greedy search in algorithms.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is dynamic programming and how does it differ from greedy search?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is dynamic programming and how does it differ from greedy search?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to calculate the frequency of a map and determine its time complexity?,Software Engineer,Software Development Engineer Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to calculate the frequency of a map and determine its time complexity?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain concepts related to trees, arrays, and stacks?",Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you explain concepts related to trees, arrays, and stacks?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you rotate a matrix by 90 degrees?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you rotate a matrix by 90 degrees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a join function?,Software Engineer,Software Developer,Amazon,2023,manual,bigtech,mid,General CS,"A join function is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a join function?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the sliding window algorithm and how it can be used to find the most consecutive zeros in a list when flipping 1's?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,Operating System,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the sliding window algorithm and how it can be used to find the most consecutive zeros in a list when fl'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you code a simple spell checker using a trie structure?,Software Engineer,Software Developer Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you code a simple spell checker using a trie structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain the Flexible Single Master Operations (FSMO) roles in Active Directory Domain Services.,SysOps Engineer,Cloud Support Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain the Flexible Single Master Operations (FSMO) roles in Active Directory Domain Services.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How familiar are you working with storage services in a Windows environment?,SysOps Engineer,Cloud Support Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How familiar are you working with storage services in a Windows environment?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your knowledge and experience in networking?,SysOps Engineer,Cloud Support Engineer,"Amazon, Cisco",2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you discuss your knowledge and experience in networking?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you encountered any LeetCode medium to hard questions related to tree traversal?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Have you encountered any LeetCode medium to hard questions related to tree traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain what Organizational Units (OU) are in Windows Server Administration.,SysOps Engineer,Cloud Support Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain what Organizational Units (OU) are in Windows Server Administration.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is Dynamic Host Configuration Protocol (DHCP) and how is it used in networking?,SysOps Engineer,Cloud Support Engineer,Amazon,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'What is Dynamic Host Configuration Protocol (DHCP) and how is it used in networking?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the OSI models?,Cybersecurity Engineer,Security Engineer,Amazon,2023,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the OSI models?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is hashing and its significance?,Cybersecurity Engineer,Security Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is hashing and its significance?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe cryptography and its applications?,Cybersecurity Engineer,Security Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe cryptography and its applications?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain some basic attacks like XSS?,Cybersecurity Engineer,Security Engineer,Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain some basic attacks like XSS?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss TCP/IP protocols and how they relate to Linux systems?,SysOps Engineer,Cloud Support Engineer,Amazon,2023,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you discuss TCP/IP protocols and how they relate to Linux systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of sets in Python?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the concept of sets in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a class and what is its structure?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,General CS,"A class and what is its structure is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a class and what is its structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your understanding of data structures and algorithms as well as object-oriented programming?,Software Engineer,Software Engineer Intern,Amazon,2023,manual,bigtech,junior,General CS,"Your understanding of data structures and algorithms as well as object-oriented programming is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your understanding of data structures and algorithms as well as object-oriented programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write a functional React component that manages its own state?,Software Engineer,Senior Software Developer,Amazon,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a functional React component that manages its own state?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between a hash table and a hash map?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2022,manual,bigtech,junior,DSA,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between a hash table and a hash map?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain hash collision.,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain hash collision.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a string, find the first unique character (non-repeating character).",Software Engineer,Software Development Engineer (Graduate),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a string, find the first unique character (non-repeating character).'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Given a binary tree, return true/false if it is a BST.",Software Engineer,Software Development Engineer (Graduate),Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given a binary tree, return true/false if it is a BST.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Merge two sorted lists and remove duplicates.,Software Engineer,Software Development Engineer (Graduate),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Merge two sorted lists and remove duplicates.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you give an example of a coding question related to strings?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you give an example of a coding question related to strings?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of Hashmap?,Software Engineer,Software Engineer New Grad,"Amazon, Google, HCLTech",2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of Hashmap?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Based on your projects, can you design and explain your AWS Data Stack pipelines?",Data Engineer,Data Engineer II,Amazon,2022,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Based on your projects, can you design and explain your AWS Data Stack pipelines?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How do you fit a logistic regression model?,ML & Data,Sr. Data Scientist,Amazon,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you fit a logistic regression model?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain PCA (Principal Component Analysis),ML & Data,Sr. Data Scientist,Amazon,2022,manual,bigtech,senior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Explain PCA (Principal Component Analysis)'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is p-value and how is it used?,ML & Data,Sr. Data Scientist,Amazon,2022,manual,bigtech,senior,General CS,"P-value and how is it used is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is p-value and how is it used?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss operations related to Linked Lists?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss operations related to Linked Lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you ever been asked to design and code a scenario-based question within a time constraint?,Software Engineer,Software Engineer I,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you ever been asked to design and code a scenario-based question within a time constraint?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find the ancestor of a root node in trees?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find the ancestor of a root node in trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with DFS and algorithms?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with DFS and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain scope with an example?,Frontend Developer,Frontend Engineer II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain scope with an example?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain callbacks with an example?,Frontend Developer,Frontend Engineer II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain callbacks with an example?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain Promises with an example?,Frontend Developer,Frontend Engineer II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain Promises with an example?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you define inheritance and explain what a class is?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"What a class is is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'Can you define inheritance and explain what a class is?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is an abstract class and how does it differ from a regular class?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"An abstract class and how does it differ from a regular class is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is an abstract class and how does it differ from a regular class?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the third largest element in a list?,Software Engineer,Software Engineer,Amazon,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you find the third largest element in a list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss advanced data structures and algorithms related to trees and tries?,Software Engineer,SDE-intern,Amazon,2019,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you discuss advanced data structures and algorithms related to trees and tries?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how HTML works?,Frontend Developer,Front End Developer,Amazon,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe how HTML works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would design a movie recommendation system for Amazon Prime users based on the movies they watched?,Software Engineer,Senior Software Engineer I,Amazon,2018,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would design a movie recommendation system for Amazon Prime users based on the movies they watch'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe some Linux commands?,Systems Engineer,Systems Engineer,"Amazon, Cerner Corporation",2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe some Linux commands?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a least recently used (LRU) caching system?,Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a least recently used (LRU) caching system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you implement a network bit error check and resend system?,Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'How would you implement a network bit error check and resend system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you architect a location-based parking service?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you architect a location-based parking service?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how the two pointer technique works?,Software Engineer,Software Engineer(Internship),Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how the two pointer technique works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the big O notation for the algorithm described?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2024,manual,bigtech,mid,General CS,"The big o notation for the algorithm described is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the big O notation for the algorithm described?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What technical skills or certifications do you possess that are relevant to this position?,Software Engineer,Software Engineering Intern,Amazon,2024,manual,bigtech,junior,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What technical skills or certifications do you possess that are relevant to this position?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the indexes of a subarray with a given sum?,Software Engineer,Software Development Engineer (SDE),Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find the indexes of a subarray with a given sum?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to solve a double linked list,Software Engineer,Software Development Engineer (SDE),Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to solve a double linked list'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the Topological Sort Algorithm and how does it relate to directed graphs?,Software Engineer,Software Development Engineer Intern,Amazon,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the Topological Sort Algorithm and how does it relate to directed graphs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you give an example of a medium level Data Structures and Algorithms style question?,Software Engineer,Software Engineer(Internship),Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you give an example of a medium level Data Structures and Algorithms style question?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve a graph question similar to the number of islands problem on LeetCode?,Software Engineer,Software Engineer,Amazon,2024,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you solve a graph question similar to the number of islands problem on LeetCode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a Least Frequently Used (LFU) cache.,Software Engineer,Software Engineer(Internship),Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Design a Least Frequently Used (LFU) cache.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find a subarray in an array of integers that adds up to a specific sum?,Software Engineer,Software Development Intern,Amazon,2024,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find a subarray in an array of integers that adds up to a specific sum?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a Linux command?,SysOps Engineer,Cloud Support Associate,Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a Linux command?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a Windows command?,SysOps Engineer,Cloud Support Associate,Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a Windows command?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How did you approach solving the Leetcode problem?,Software Engineer,Software Engineer(Internship),Amazon,2024,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How did you approach solving the Leetcode problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the TCP/IP protocol?,Software Engineer,Software Engineer Entry Level,"Amazon, Cisco, Cognizant, Infosys BPM",2024,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the TCP/IP protocol?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the minimum value in a rotated array?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is the minimum value in a rotated array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some examples of dynamic programming questions that can be expected in interviews?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What are some examples of dynamic programming questions that can be expected in interviews?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are some tasks related to strings that can be asked in interviews?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are some tasks related to strings that can be asked in interviews?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain what dp (dynamic programming) is?,Software Engineer,SDE-intern,Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain what dp (dynamic programming) is?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the OSI model and describe what happens at each layer?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the OSI model and describe what happens at each layer?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would solve the 'Summary ranges' problem on LeetCode.,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how you would solve the 'Summary ranges' problem on LeetCode.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you identify any issues with this code?,Software Engineer,Software Engineer(Internship),"Amazon, Dell Technologies",2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you identify any issues with this code?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain what a Content Delivery Network (CDN) is and how it works.,Solutions Engineer,Solutions Architect,Amazon,2023,manual,bigtech,senior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Explain what a Content Delivery Network (CDN) is and how it works.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a multi-tier architecture?,Solutions Engineer,Solutions Architect,Amazon,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a multi-tier architecture?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Describe the steps to migrate an on-premises application to the cloud.,Solutions Engineer,Solutions Architect,Amazon,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Describe the steps to migrate an on-premises application to the cloud.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the key considerations for implementing microservices?,Solutions Engineer,Solutions Architect,Amazon,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the key considerations for implementing microservices?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you ensure high availability and fault tolerance in a distributed system?,Solutions Engineer,Solutions Architect,Amazon,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you ensure high availability and fault tolerance in a distributed system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a time when you had to use algorithms and data structures in a technical coding task?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a time when you had to use algorithms and data structures in a technical coding task?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss an algorithm you have worked on in the past?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss an algorithm you have worked on in the past?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
