question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
"Given a string, find the number of times a given character appears in it.",ML & Data,Machine Learning Engineer,Meta,2023,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a string, find the number of times a given character appears in it.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Are you familiar with reversing a linked list at the kth position?,Software Engineer,Software Engineer,Meta,2023,manual,bigtech,mid,Computer Networks,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Are you familiar with reversing a linked list at the kth position?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your experience with sql programming?,Data Analyst,Data Analyst,Meta,2023,manual,bigtech,mid,DBMS,"Your experience with sql programming is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your experience with sql programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a sql query to retrieve the top ten customers with the highest revenue.,Data Analyst,Data Analyst,Meta,2023,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a sql query to retrieve the top ten customers with the highest revenue.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given a list of customer names and their respective purchase amounts, write a sql query to find the customer who has made the highest total purchase.",Data Analyst,Data Analyst,Meta,2023,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given a list of customer names and their respective purchase amounts, write a sql query to find the customer who has mad'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain binary heap?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain binary heap?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would merge intervals?,Software Engineer,Senior Software Engineer,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would merge intervals?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you find the first common parent in a tree?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you find the first common parent in a tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you able to merge sorted arrays?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Are you able to merge sorted arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your experience with high-level data structures and algorithms?,Data Engineer,Data Engineer Intern,Meta,2022,manual,bigtech,junior,General CS,"Your experience with high-level data structures and algorithms is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is your experience with high-level data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with basic SQL joins and aggregations?,Data Engineer,Data Engineer Intern,Meta,2022,manual,bigtech,junior,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with basic SQL joins and aggregations?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach data modeling for a rideshare company?,Data Engineer,Data Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach data modeling for a rideshare company?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you assign metrics to a product?,Product Manager,Product Manager,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you assign metrics to a product?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain schema shares in SQL?,Data Engineer,Data Engineer,Meta,2024,manual,,,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain schema shares in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with Python and solved LeetCode easy to medium level questions?,Data Engineer,Data Engineer,Meta,2024,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with Python and solved LeetCode easy to medium level questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a test for a new feature?,ML & Data,Data Science Analyst,Meta,2024,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you design a test for a new feature?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you monitor if the Facebook feed is functioning properly?,Product Manager,Senior Product Manager,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you monitor if the Facebook feed is functioning properly?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Explain the concept of apply, call, and bind.",Frontend Developer,Front End,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Explain the concept of apply, call, and bind.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What is the data structure of the DOM (Document Object Model)?,Frontend Developer,Front End,Meta,2022,manual,bigtech,mid,General CS,"The data structure of the dom (document object model) is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the data structure of the DOM (Document Object Model)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain delegation?,Frontend Developer,Front End,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain delegation?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the intersection of two arrays in Python?,ML & Data,Research Data Scientist,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to find the intersection of two arrays in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the Top-K problem?,Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the Top-K problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the importance of feature selection in a machine learning model?,ML & Data,Research Data Scientist,Meta,2022,manual,bigtech,mid,General CS,"The importance of feature selection in a machine learning model is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the importance of feature selection in a machine learning model?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you organize an array filled with numbers 0-100 from largest to smallest?,Software Engineer,New Grad Software Engineer,Meta,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you organize an array filled with numbers 0-100 from largest to smallest?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you calculate the mean of a distribution using a sample?,ML & Data,Data Science Graduate,Meta,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you calculate the mean of a distribution using a sample?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design an ad click registration system?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design an ad click registration system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would find the peak in an array?,Software Engineer,Software Development Engineer,Meta,2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would find the peak in an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with wildcard pattern recognition?,Software Engineer,Software Engineering,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with wildcard pattern recognition?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How do you deal with trade-offs between opposing metrics, such as higher AoV but lower conversion rate?",Product Manager,Product Manager,Meta,2017,manual,bigtech,senior,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How do you deal with trade-offs between opposing metrics, such as higher AoV but lower conversion rate?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"For Facebook Groups, how would you increase usage?",Product Manager,Product Manager,Meta,2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'For Facebook Groups, how would you increase usage?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"For Facebook Marketplace, how would you go about setting the price of the products? What tradeoffs would you make in the options you described in terms of metrics?",Product Manager,Product Manager,Meta,2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'For Facebook Marketplace, how would you go about setting the price of the products? What tradeoffs would you make in the'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain aggregate functions in SQL?,ML & Data,Data Scientist,Meta,2017,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain aggregate functions in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you use joins in SQL?,ML & Data,Data Scientist,Meta,2017,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you use joins in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the task of finding a removed element from two identical lists of objects?,ML & Data,Data Scientist,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the task of finding a removed element from two identical lists of objects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to merge two sorted arrays when one has additional space?,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to merge two sorted arrays when one has additional space?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain simple algorithms and data structures?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain simple algorithms and data structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain Big O notation?,Software Engineer,Software Engineer(Internship),"Amazon, Meta",2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain Big O notation?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you check if the brackets are balanced?,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you check if the brackets are balanced?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the length of the longest subarray whose sum is 0 in an array of positive and negative integers.,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,Computer Networks,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the length of the longest subarray whose sum is 0 in an array of positive and negative integers.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write code to match a regular expression to a string?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write code to match a regular expression to a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you search for an item in a sorted, but rotated, array?",Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you search for an item in a sorted, but rotated, array?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Explain how your algorithm chooses what day to buy and sell to maximize gains.,Solutions Engineer,Solutions Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how your algorithm chooses what day to buy and sell to maximize gains.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a database structure for a URL shortener and propose improvements and scalability options.,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'Design a database structure for a URL shortener and propose improvements and scalability options.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would move zeros to the end of an array in leetcode?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how you would move zeros to the end of an array in leetcode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have knowledge of common data structures and algorithms?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have knowledge of common data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you print the given Integer Singly linked list backwards?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you print the given Integer Singly linked list backwards?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you merge two sorted arrays? (LeetCode medium level),Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you merge two sorted arrays? (LeetCode medium level)'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of modeling data using Python step by step?,ML & Data,Data Scientist,Meta,2022,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the process of modeling data using Python step by step?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you comfortable with solving SQL questions at an easy to medium Leetcode level?,ML & Data,Data Science,Meta,2022,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you comfortable with solving SQL questions at an easy to medium Leetcode level?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with Leetcode type questions?,ML & Data,Data Scientist,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with Leetcode type questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with sliding window problems on LeetCode?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with sliding window problems on LeetCode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you merge three arrays in an increasing order?,Software Engineer,Software Developer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you merge three arrays in an increasing order?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how BFS (Breadth-First Search) works for graph traversal?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how BFS (Breadth-First Search) works for graph traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a data structure and algorithm concept?,Software Engineer,Technical Lead,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a data structure and algorithm concept?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a high-level design for a system?,Software Engineer,Technical Lead,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss a high-level design for a system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the key factors in microservices?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the key factors in microservices?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you comfortable with solving easy to medium level Leetcode problems?,Data Analyst,Data Analyst,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you comfortable with solving easy to medium level Leetcode problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with writing queries on a whiteboard based on interviewer's requirements?,Data Engineer,Data Engineer,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you familiar with writing queries on a whiteboard based on interviewer's requirements?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a program to find the average word length with test cases.,Data Engineer,Data Engineer,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a program to find the average word length with test cases.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write a program to validate an IP address with test cases.,Data Engineer,Data Engineer,Meta,2019,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Write a program to validate an IP address with test cases.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you determine if a contiguous sequence of positive integers sums up to a given total?,Software Engineer,Software Engineer,Meta,2019,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you determine if a contiguous sequence of positive integers sums up to a given total?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your proficiency in Python at an intermediate level?,Data Engineer,Data Engineer,Meta,2019,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your proficiency in Python at an intermediate level?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your proficiency in SQL at an intermediate level?,Data Engineer,Data Engineer,Meta,2019,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your proficiency in SQL at an intermediate level?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you find the common parent of two nodes in a binary tree, given that the nodes can refer to the parent?",Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you find the common parent of two nodes in a binary tree, given that the nodes can refer to the parent?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how to write an SQL query to find the nth highest salary?,Data Analyst,Data Analyst,Meta,2016,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to write an SQL query to find the nth highest salary?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the concept of finding the k largest elements?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"The concept of finding the k largest elements is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is the concept of finding the k largest elements?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the basics of ArrayList and its manipulations?,Data Engineer,Data Engineer,Meta,2016,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you explain the basics of ArrayList and its manipulations?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What are the O space and time complexities of your solution?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are the O space and time complexities of your solution?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given two arrays, how would you add them together as in a hand-written addition?",Software Engineer,Software Engineering,Meta,2016,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Given two arrays, how would you add them together as in a hand-written addition?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the process to reverse the order of words in a string example?,Software Engineer,Software Engineering,Meta,2016,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the process to reverse the order of words in a string example?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given an input string, reverse the string word by word.",Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given an input string, reverse the string word by word.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Write a function that groups all anagrams from a set of random strings together.,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write a function that groups all anagrams from a set of random strings together.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design and write a data structure on a whiteboard?,Software Engineer,SWE,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design and write a data structure on a whiteboard?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you detect whether a string is a palindrome?,ML & Data,Machine Learning,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you detect whether a string is a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you implement detecting palindromes in-place?,ML & Data,Machine Learning,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you implement detecting palindromes in-place?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement a function to find if a given string is a palindrome?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement a function to find if a given string is a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you able to handle cases where the string contains alphanumeric characters?,ML & Data,Machine Learning,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Are you able to handle cases where the string contains alphanumeric characters?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of CVS encoding and decoding?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the process of CVS encoding and decoding?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Design the chessboard and chess pieces and their initial positions, considering how they would appear from the perspective of both players?",Software Engineer,Senior Software Engineer,Meta,2023,manual,,,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Design the chessboard and chess pieces and their initial positions, considering how they would appear from the perspecti'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Outline how the two opponents can interact with the chessboard and pieces, considering turns, piece movement, and capturing?",Software Engineer,Senior Software Engineer,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Outline how the two opponents can interact with the chessboard and pieces, considering turns, piece movement, and captur'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"Describe the criteria for determining when the game ends, whether by checkmate, stalemate, resignation, or time-out?",Software Engineer,Senior Software Engineer,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Describe the criteria for determining when the game ends, whether by checkmate, stalemate, resignation, or time-out?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
"How would you optimize the game's performance and responsiveness, especially for online multiplayer scenarios?",Software Engineer,Senior Software Engineer,Meta,2023,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'How would you optimize the game's performance and responsiveness, especially for online multiplayer scenarios?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the algorithms that can be used to evaluate the best move at each turn?,Software Engineer,Senior Software Engineer,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the algorithms that can be used to evaluate the best move at each turn?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you design a multithreaded data queue in c++?,Software Engineer,Software Developer,Meta,2023,manual,,,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you design a multithreaded data queue in c++?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Design a least recently used (lru) cache, and analyze its time complexity.",Software Engineer,Software Engineer,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Design a least recently used (lru) cache, and analyze its time complexity.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Discuss a programming problem that involves manipulating a string.,Software Engineer,Software Engineer,Meta,2023,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Discuss a programming problem that involves manipulating a string.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would traverse a binary tree and perform an operation on each node.,Software Engineer,Software Engineer,Meta,2023,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how you would traverse a binary tree and perform an operation on each node.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given that 75% of users are engaged users and have an 80% chance to convert, while the remaining users are not engaged and only have a 40% chance to convert, what is the probability of conversion?",ML & Data,Data Scientist,Meta,2023,manual,,,General CS,"The probability of conversion is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.","Identify the main concept in: 'Given that 75% of users are engaged users and have an 80% chance to convert, while the remaining users are not engaged a'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
How would you plan on improving how users interact with a specific meta product?,Product Manager,Product Manager,Meta,2023,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you plan on improving how users interact with a specific meta product?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
